GISJOIN,YEAR,AREANAME,STATE,STATEA,COUNTY,COUNTYA,DATAFLAG,NOTECODE,AGWD001
"G1800650","2003","Henry, IN","Indiana","180","Henry","0650","0","0",47784
"G1800670","2003","Howard, IN","Indiana","180","Howard","0670","0","0",84810
"G1800690","2003","Huntington, IN","Indiana","180","Huntington","0690","0","0",38273
"G1800710","2003","Jackson, IN","Indiana","180","Jackson","0710","0","0",41704
"G1800730","2003","Jasper, IN","Indiana","180","Jasper","0730","0","0",31178
"G1800750","2003","Jay, IN","Indiana","180","Jay","0750","0","0",21698
"G1800770","2003","Jefferson, IN","Indiana","180","Jefferson","0770","0","0",32037
"G1800790","2003","Jennings, IN","Indiana","180","Jennings","0790","0","0",28165
"G1800810","2003","Johnson, IN","Indiana","180","Johnson","0810","0","0",123621
"G1800830","2003","Knox, IN","Indiana","180","Knox","0830","0","0",38466
"G1800850","2003","Kosciusko, IN","Indiana","180","Kosciusko","0850","0","0",75336
"G1800870","2003","LaGrange, IN","Indiana","180","LaGrange","0870","0","0",36069
"G1800890","2003","Lake, IN","Indiana","180","Lake","0890","0","0",488105
"G1800910","2003","LaPorte, IN","Indiana","180","LaPorte","0910","0","0",109756
"G1800930","2003","Lawrence, IN","Indiana","180","Lawrence","0930","0","0",46368
"G1800950","2003","Madison, IN","Indiana","180","Madison","0950","0","0",131138
"G1800970","2003","Marion, IN","Indiana","180","Marion","0970","0","0",863861
"G1800990","2003","Marshall, IN","Indiana","180","Marshall","0990","0","0",46308
"G1801010","2003","Martin, IN","Indiana","180","Martin","1010","0","0",10389
"G1801030","2003","Miami, IN","Indiana","180","Miami","1030","0","0",36183
"G1801050","2003","Monroe, IN","Indiana","180","Monroe","1050","0","0",120578
"G1801070","2003","Montgomery, IN","Indiana","180","Montgomery","1070","0","0",37815
"G1801090","2003","Morgan, IN","Indiana","180","Morgan","1090","0","0",68826
"G1801110","2003","Newton, IN","Indiana","180","Newton","1110","0","0",14448
"G1801130","2003","Noble, IN","Indiana","180","Noble","1130","0","0",47008
"G1801150","2003","Ohio, IN","Indiana","180","Ohio","1150","0","0",5742
"G1801170","2003","Orange, IN","Indiana","180","Orange","1170","0","0",19679
"G1801190","2003","Owen, IN","Indiana","180","Owen","1190","0","0",22927
"G1801210","2003","Parke, IN","Indiana","180","Parke","1210","0","0",17366
"G1801230","2003","Perry, IN","Indiana","180","Perry","1230","0","0",18858
"G1801250","2003","Pike, IN","Indiana","180","Pike","1250","0","0",12949
"G1801270","2003","Porter, IN","Indiana","180","Porter","1270","0","0",152822
"G1801290","2003","Posey, IN","Indiana","180","Posey","1290","0","0",26931
"G1801310","2003","Pulaski, IN","Indiana","180","Pulaski","1310","0","0",13835
"G1801330","2003","Putnam, IN","Indiana","180","Putnam","1330","0","0",36680
"G1801350","2003","Randolph, IN","Indiana","180","Randolph","1350","0","0",26876
"G1801370","2003","Ripley, IN","Indiana","180","Ripley","1370","0","0",27368
"G1801390","2003","Rush, IN","Indiana","180","Rush","1390","0","0",18062
"G1801410","2003","St. Joseph, IN","Indiana","180","St Joseph","1410","0","0",265935
"G1801430","2003","Scott, IN","Indiana","180","Scott","1430","0","0",23578
"G1801450","2003","Shelby, IN","Indiana","180","Shelby","1450","0","0",43575
"G1801470","2003","Spencer, IN","Indiana","180","Spencer","1470","0","0",20287
"G1801490","2003","Starke, IN","Indiana","180","Starke","1490","0","0",22673
"G1801510","2003","Steuben, IN","Indiana","180","Steuben","1510","0","0",33655
"G1801530","2003","Sullivan, IN","Indiana","180","Sullivan","1530","0","0",21871
"G1801550","2003","Switzerland, IN","Indiana","180","Switzerland","1550","0","0",9435
"G1801570","2003","Tippecanoe, IN","Indiana","180","Tippecanoe","1570","0","0",151235
"G1801590","2003","Tipton, IN","Indiana","180","Tipton","1590","0","0",16507
"G1801610","2003","Union, IN","Indiana","180","Union","1610","0","0",7260
"G1801630","2003","Vanderburgh, IN","Indiana","180","Vanderburgh","1630","0","0",172629
"G1801650","2003","Vermillion, IN","Indiana","180","Vermillion","1650","0","0",16513
"G1801670","2003","Vigo, IN","Indiana","180","Vigo","1670","0","0",104325
"G1801690","2003","Wabash, IN","Indiana","180","Wabash","1690","0","0",34316
"G1801710","2003","Warren, IN","Indiana","180","Warren","1710","0","0",8713
"G1801730","2003","Warrick, IN","Indiana","180","Warrick","1730","0","0",54701
"G1801750","2003","Washington, IN","Indiana","180","Washington","1750","0","0",27677
"G1801770","2003","Wayne, IN","Indiana","180","Wayne","1770","0","0",70215
"G1801790","2003","Wells, IN","Indiana","180","Wells","1790","0","0",27959
"G1801810","2003","White, IN","Indiana","180","White","1810","0","0",24920
"G1801830","2003","Whitley, IN","Indiana","180","Whitley","1830","0","0",31802
"G1900010","2003","Adair, IA","Iowa","190","Adair","0010","0","0",7976
"G1900030","2003","Adams, IA","Iowa","190","Adams","0030","0","0",4389
"G1900050","2003","Allamakee, IA","Iowa","190","Allamakee","0050","0","0",14607
"G1900070","2003","Appanoose, IA","Iowa","190","Appanoose","0070","0","0",13611
"G1900090","2003","Audubon, IA","Iowa","190","Audubon","0090","0","0",6489
"G1900110","2003","Benton, IA","Iowa","190","Benton","0110","0","0",26285
"G1900130","2003","Black Hawk, IA","Iowa","190","Black Hawk","0130","0","0",125936
"G1900150","2003","Boone, IA","Iowa","190","Boone","0150","0","0",26250
"G1900170","2003","Bremer, IA","Iowa","190","Bremer","0170","0","0",23430
"G1900190","2003","Buchanan, IA","Iowa","190","Buchanan","0190","0","0",20887
"G1900210","2003","Buena Vista, IA","Iowa","190","Buena Vista","0210","0","0",20256
"G1900230","2003","Butler, IA","Iowa","190","Butler","0230","0","0",15051
"G1900250","2003","Calhoun, IA","Iowa","190","Calhoun","0250","0","0",10689
"G1900270","2003","Carroll, IA","Iowa","190","Carroll","0270","0","0",21042
"G1900290","2003","Cass, IA","Iowa","190","Cass","0290","0","0",14358
"G1900310","2003","Cedar, IA","Iowa","190","Cedar","0310","0","0",18254
"G1900330","2003","Cerro Gordo, IA","Iowa","190","Cerro Gordo","0330","0","0",45285
"G1900350","2003","Cherokee, IA","Iowa","190","Cherokee","0350","0","0",12538
"G1900370","2003","Chickasaw, IA","Iowa","190","Chickasaw","0370","0","0",12698
"G1900390","2003","Clarke, IA","Iowa","190","Clarke","0390","0","0",9215
"G1900410","2003","Clay, IA","Iowa","190","Clay","0410","0","0",16977
"G1900430","2003","Clayton, IA","Iowa","190","Clayton","0430","0","0",18337
"G1900450","2003","Clinton, IA","Iowa","190","Clinton","0450","0","0",49790
"G1900470","2003","Crawford, IA","Iowa","190","Crawford","0470","0","0",16897
"G1900490","2003","Dallas, IA","Iowa","190","Dallas","0490","0","0",46519
"G1900510","2003","Davis, IA","Iowa","190","Davis","0510","0","0",8573
"G1900530","2003","Decatur, IA","Iowa","190","Decatur","0530","0","0",8577
"G1900550","2003","Delaware, IA","Iowa","190","Delaware","0550","0","0",18161
"G1900570","2003","Des Moines, IA","Iowa","190","Des Moines","0570","0","0",41243
"G1900590","2003","Dickinson, IA","Iowa","190","Dickinson","0590","0","0",16453
"G1900610","2003","Dubuque, IA","Iowa","190","Dubuque","0610","0","0",90501
"G1900630","2003","Emmet, IA","Iowa","190","Emmet","0630","0","0",10746
"G1900650","2003","Fayette, IA","Iowa","190","Fayette","0650","0","0",21441
"G1900670","2003","Floyd, IA","Iowa","190","Floyd","0670","0","0",16574
"G1900690","2003","Franklin, IA","Iowa","190","Franklin","0690","0","0",10692
"G1900710","2003","Fremont, IA","Iowa","190","Fremont","0710","0","0",7823
"G1900730","2003","Greene, IA","Iowa","190","Greene","0730","0","0",10039
"G1900750","2003","Grundy, IA","Iowa","190","Grundy","0750","0","0",12346
"G1900770","2003","Guthrie, IA","Iowa","190","Guthrie","0770","0","0",11478
"G1900790","2003","Hamilton, IA","Iowa","190","Hamilton","0790","0","0",16318
"G1900810","2003","Hancock, IA","Iowa","190","Hancock","0810","0","0",11877
"G1900830","2003","Hardin, IA","Iowa","190","Hardin","0830","0","0",18269
"G1900850","2003","Harrison, IA","Iowa","190","Harrison","0850","0","0",15706
"G1900870","2003","Henry, IA","Iowa","190","Henry","0870","0","0",20263
"G1900890","2003","Howard, IA","Iowa","190","Howard","0890","0","0",9813
"G1900910","2003","Humboldt, IA","Iowa","190","Humboldt","0910","0","0",10104
"G1900930","2003","Ida, IA","Iowa","190","Ida","0930","0","0",7526
"G1900950","2003","Iowa, IA","Iowa","190","Iowa","0950","0","0",15967
"G1900970","2003","Jackson, IA","Iowa","190","Jackson","0970","0","0",20241
"G1900990","2003","Jasper, IA","Iowa","190","Jasper","0990","0","0",37726
"G1901010","2003","Jefferson, IA","Iowa","190","Jefferson","1010","0","0",15993
"G1901030","2003","Johnson, IA","Iowa","190","Johnson","1030","0","0",114866
"G1901050","2003","Jones, IA","Iowa","190","Jones","1050","0","0",20380
"G1901070","2003","Keokuk, IA","Iowa","190","Keokuk","1070","0","0",11352
"G1901090","2003","Kossuth, IA","Iowa","190","Kossuth","1090","0","0",16452
"G1901110","2003","Lee, IA","Iowa","190","Lee","1110","0","0",36732
"G1901130","2003","Linn, IA","Iowa","190","Linn","1130","0","0",196006
"G1901150","2003","Louisa, IA","Iowa","190","Louisa","1150","0","0",12256
"G1901170","2003","Lucas, IA","Iowa","190","Lucas","1170","0","0",9526
"G1901190","2003","Lyon, IA","Iowa","190","Lyon","1190","0","0",11725
"G1901210","2003","Madison, IA","Iowa","190","Madison","1210","0","0",14604
"G1901230","2003","Mahaska, IA","Iowa","190","Mahaska","1230","0","0",22112
"G1901250","2003","Marion, IA","Iowa","190","Marion","1250","0","0",32557
"G1901270","2003","Marshall, IA","Iowa","190","Marshall","1270","0","0",39249
"G1901290","2003","Mills, IA","Iowa","190","Mills","1290","0","0",14880
"G1901310","2003","Mitchell, IA","Iowa","190","Mitchell","1310","0","0",10868
"G1901330","2003","Monona, IA","Iowa","190","Monona","1330","0","0",9808
"G1901350","2003","Monroe, IA","Iowa","190","Monroe","1350","0","0",7857
"G1901370","2003","Montgomery, IA","Iowa","190","Montgomery","1370","0","0",11339
"G1901390","2003","Muscatine, IA","Iowa","190","Muscatine","1390","0","0",42137
"G1901410","2003","O'Brien, IA","Iowa","190","O Brien","1410","0","0",14676
"G1901430","2003","Osceola, IA","Iowa","190","Osceola","1430","0","0",6803
"G1901450","2003","Page, IA","Iowa","190","Page","1450","0","0",16365
"G1901470","2003","Palo Alto, IA","Iowa","190","Palo Alto","1470","0","0",9741
"G1901490","2003","Plymouth, IA","Iowa","190","Plymouth","1490","0","0",24765
"G1901510","2003","Pocahontas, IA","Iowa","190","Pocahontas","1510","0","0",8263
"G1901530","2003","Polk, IA","Iowa","190","Polk","1530","0","0",388841
"G1901550","2003","Pottawattamie, IA","Iowa","190","Pottawattamie","1550","0","0",88486
"G1901570","2003","Poweshiek, IA","Iowa","190","Poweshiek","1570","0","0",18973
"G1901590","2003","Ringgold, IA","Iowa","190","Ringgold","1590","0","0",5347
"G1901610","2003","Sac, IA","Iowa","190","Sac","1610","0","0",10887
"G1901630","2003","Scott, IA","Iowa","190","Scott","1630","0","0",159452
"G1901650","2003","Shelby, IA","Iowa","190","Shelby","1650","0","0",12799
"G1901670","2003","Sioux, IA","Iowa","190","Sioux","1670","0","0",32039
"G1901690","2003","Story, IA","Iowa","190","Story","1690","0","0",80259
"G1901710","2003","Tama, IA","Iowa","190","Tama","1710","0","0",17879
"G1901730","2003","Taylor, IA","Iowa","190","Taylor","1730","0","0",6764
"G1901750","2003","Union, IA","Iowa","190","Union","1750","0","0",11952
"G1901770","2003","Van Buren, IA","Iowa","190","Van Buren","1770","0","0",7748
"G1901790","2003","Wapello, IA","Iowa","190","Wapello","1790","0","0",35875
"G1901810","2003","Warren, IA","Iowa","190","Warren","1810","0","0",42160
"G1901830","2003","Washington, IA","Iowa","190","Washington","1830","0","0",21239
"G1901850","2003","Wayne, IA","Iowa","190","Wayne","1850","0","0",6651
"G1901870","2003","Webster, IA","Iowa","190","Webster","1870","0","0",39667
"G1901890","2003","Winnebago, IA","Iowa","190","Winnebago","1890","0","0",11440
"G1901910","2003","Winneshiek, IA","Iowa","190","Winneshiek","1910","0","0",21221
"G1901930","2003","Woodbury, IA","Iowa","190","Woodbury","1930","0","0",103232
"G1901950","2003","Worth, IA","Iowa","190","Worth","1950","0","0",7723
"G1901970","2003","Wright, IA","Iowa","190","Wright","1970","0","0",13807
"G2000010","2003","Allen, KS","Kansas","200","Allen","0010","0","0",13947
"G2000030","2003","Anderson, KS","Kansas","200","Anderson","0030","0","0",8218
"G2000050","2003","Atchison, KS","Kansas","200","Atchison","0050","0","0",16794
"G2000070","2003","Barber, KS","Kansas","200","Barber","0070","0","0",5049
"G2000090","2003","Barton, KS","Kansas","200","Barton","0090","0","0",27534
"G2000110","2003","Bourbon, KS","Kansas","200","Bourbon","0110","0","0",15162
"G2000130","2003","Brown, KS","Kansas","200","Brown","0130","0","0",10448
"G2000150","2003","Butler, KS","Kansas","200","Butler","0150","0","0",61093
"G2000170","2003","Chase, KS","Kansas","200","Chase","0170","0","0",2980
"G2000190","2003","Chautauqua, KS","Kansas","200","Chautauqua","0190","0","0",4201
"G2000210","2003","Cherokee, KS","Kansas","200","Cherokee","0210","0","0",21911
"G2000230","2003","Cheyenne, KS","Kansas","200","Cheyenne","0230","0","0",2991
"G2000250","2003","Clark, KS","Kansas","200","Clark","0250","0","0",2340
"G2000270","2003","Clay, KS","Kansas","200","Clay","0270","0","0",8569
"G2000290","2003","Cloud, KS","Kansas","200","Cloud","0290","0","0",9885
"G2000310","2003","Coffey, KS","Kansas","200","Coffey","0310","0","0",8841
"G2000330","2003","Comanche, KS","Kansas","200","Comanche","0330","0","0",1914
"G2000350","2003","Cowley, KS","Kansas","200","Cowley","0350","0","0",35812
"G2000370","2003","Crawford, KS","Kansas","200","Crawford","0370","0","0",38288
"G2000390","2003","Decatur, KS","Kansas","200","Decatur","0390","0","0",3312
"G2000410","2003","Dickinson, KS","Kansas","200","Dickinson","0410","0","0",19225
"G2000430","2003","Doniphan, KS","Kansas","200","Doniphan","0430","0","0",8168
"G2000450","2003","Douglas, KS","Kansas","200","Douglas","0450","0","0",102025
"G2000470","2003","Edwards, KS","Kansas","200","Edwards","0470","0","0",3278
"G2000490","2003","Elk, KS","Kansas","200","Elk","0490","0","0",3151
"G2000510","2003","Ellis, KS","Kansas","200","Ellis","0510","0","0",27224
"G2000530","2003","Ellsworth, KS","Kansas","200","Ellsworth","0530","0","0",6389
"G2000550","2003","Finney, KS","Kansas","200","Finney","0550","0","0",39085
"G2000570","2003","Ford, KS","Kansas","200","Ford","0570","0","0",32970
"G2000590","2003","Franklin, KS","Kansas","200","Franklin","0590","0","0",25824
"G2000610","2003","Geary, KS","Kansas","200","Geary","0610","0","0",26089
"G2000630","2003","Gove, KS","Kansas","200","Gove","0630","0","0",2885
"G2000650","2003","Graham, KS","Kansas","200","Graham","0650","0","0",2811
"G2000670","2003","Grant, KS","Kansas","200","Grant","0670","0","0",7756
"G2000690","2003","Gray, KS","Kansas","200","Gray","0690","0","0",6003
"G2000710","2003","Greeley, KS","Kansas","200","Greeley","0710","0","0",1417
"G2000730","2003","Greenwood, KS","Kansas","200","Greenwood","0730","0","0",7553
"G2000750","2003","Hamilton, KS","Kansas","200","Hamilton","0750","0","0",2690
"G2000770","2003","Harper, KS","Kansas","200","Harper","0770","0","0",6294
"G2000790","2003","Harvey, KS","Kansas","200","Harvey","0790","0","0",33571
"G2000810","2003","Haskell, KS","Kansas","200","Haskell","0810","0","0",4220
"G2000830","2003","Hodgeman, KS","Kansas","200","Hodgeman","0830","0","0",2138
"G2000850","2003","Jackson, KS","Kansas","200","Jackson","0850","0","0",13063
"G2000870","2003","Jefferson, KS","Kansas","200","Jefferson","0870","0","0",18795
"G2000890","2003","Jewell, KS","Kansas","200","Jewell","0890","0","0",3448
"G2000910","2003","Johnson, KS","Kansas","200","Johnson","0910","0","0",486943
"G2000930","2003","Kearny, KS","Kansas","200","Kearny","0930","0","0",4475
"G2000950","2003","Kingman, KS","Kansas","200","Kingman","0950","0","0",8451
"G2000970","2003","Kiowa, KS","Kansas","200","Kiowa","0970","0","0",3127
"G2000990","2003","Labette, KS","Kansas","200","Labette","0990","0","0",22337
"G2001010","2003","Lane, KS","Kansas","200","Lane","1010","0","0",1961
"G2001030","2003","Leavenworth, KS","Kansas","200","Leavenworth","1030","0","0",72107
"G2001050","2003","Lincoln, KS","Kansas","200","Lincoln","1050","0","0",3514
"G2001070","2003","Linn, KS","Kansas","200","Linn","1070","0","0",9750
"G2001090","2003","Logan, KS","Kansas","200","Logan","1090","0","0",2875
"G2001110","2003","Lyon, KS","Kansas","200","Lyon","1110","0","0",35697
"G2001130","2003","McPherson, KS","Kansas","200","McPherson","1130","0","0",29377
"G2001150","2003","Marion, KS","Kansas","200","Marion","1150","0","0",13253
"G2001170","2003","Marshall, KS","Kansas","200","Marshall","1170","0","0",10518
"G2001190","2003","Meade, KS","Kansas","200","Meade","1190","0","0",4625
"G2001210","2003","Miami, KS","Kansas","200","Miami","1210","0","0",29200
"G2001230","2003","Mitchell, KS","Kansas","200","Mitchell","1230","0","0",6691
"G2001250","2003","Montgomery, KS","Kansas","200","Montgomery","1250","0","0",35053
"G2001270","2003","Morris, KS","Kansas","200","Morris","1270","0","0",5980
"G2001290","2003","Morton, KS","Kansas","200","Morton","1290","0","0",3346
"G2001310","2003","Nemaha, KS","Kansas","200","Nemaha","1310","0","0",10504
"G2001330","2003","Neosho, KS","Kansas","200","Neosho","1330","0","0",16601
"G2001350","2003","Ness, KS","Kansas","200","Ness","1350","0","0",3153
"G2001370","2003","Norton, KS","Kansas","200","Norton","1370","0","0",5837
"G2001390","2003","Osage, KS","Kansas","200","Osage","1390","0","0",16880
"G2001410","2003","Osborne, KS","Kansas","200","Osborne","1410","0","0",4157
"G2001430","2003","Ottawa, KS","Kansas","200","Ottawa","1430","0","0",6175
"G2001450","2003","Pawnee, KS","Kansas","200","Pawnee","1450","0","0",6803
"G2001470","2003","Phillips, KS","Kansas","200","Phillips","1470","0","0",5662
"G2001490","2003","Pottawatomie, KS","Kansas","200","Pottawatomie","1490","0","0",18703
"G2001510","2003","Pratt, KS","Kansas","200","Pratt","1510","0","0",9492
"G2001530","2003","Rawlins, KS","Kansas","200","Rawlins","1530","0","0",2833
"G2001550","2003","Reno, KS","Kansas","200","Reno","1550","0","0",63842
"G2001570","2003","Republic, KS","Kansas","200","Republic","1570","0","0",5322
"G2001590","2003","Rice, KS","Kansas","200","Rice","1590","0","0",10449
"G2001610","2003","Riley, KS","Kansas","200","Riley","1610","0","0",62974
"G2001630","2003","Rooks, KS","Kansas","200","Rooks","1630","0","0",5417
"G2001650","2003","Rush, KS","Kansas","200","Rush","1650","0","0",3445
"G2001670","2003","Russell, KS","Kansas","200","Russell","1670","0","0",6947
"G2001690","2003","Saline, KS","Kansas","200","Saline","1690","0","0",53763
"G2001710","2003","Scott, KS","Kansas","200","Scott","1710","0","0",4843
"G2001730","2003","Sedgwick, KS","Kansas","200","Sedgwick","1730","0","0",462199
"G2001750","2003","Seward, KS","Kansas","200","Seward","1750","0","0",23146
"G2001770","2003","Shawnee, KS","Kansas","200","Shawnee","1770","0","0",171255
"G2001790","2003","Sheridan, KS","Kansas","200","Sheridan","1790","0","0",2677
"G2001810","2003","Sherman, KS","Kansas","200","Sherman","1810","0","0",6324
"G2001830","2003","Smith, KS","Kansas","200","Smith","1830","0","0",4245
"G2001850","2003","Stafford, KS","Kansas","200","Stafford","1850","0","0",4569
"G2001870","2003","Stanton, KS","Kansas","200","Stanton","1870","0","0",2387
"G2001890","2003","Stevens, KS","Kansas","200","Stevens","1890","0","0",5338
"G2001910","2003","Sumner, KS","Kansas","200","Sumner","1910","0","0",25293
"G2001930","2003","Thomas, KS","Kansas","200","Thomas","1930","0","0",7952
"G2001950","2003","Trego, KS","Kansas","200","Trego","1950","0","0",3106
"G2001970","2003","Wabaunsee, KS","Kansas","200","Wabaunsee","1970","0","0",6835
"G2001990","2003","Wallace, KS","Kansas","200","Wallace","1990","0","0",1616
"G2002010","2003","Washington, KS","Kansas","200","Washington","2010","0","0",6173
"G2002030","2003","Wichita, KS","Kansas","200","Wichita","2030","0","0",2445
"G2002050","2003","Wilson, KS","Kansas","200","Wilson","2050","0","0",10147
"G2002070","2003","Woodson, KS","Kansas","200","Woodson","2070","0","0",3634
"G2002090","2003","Wyandotte, KS","Kansas","200","Wyandotte","2090","0","0",157002
"G2100010","2003","Adair, KY","Kentucky","210","Adair","0010","0","0",17499
"G2100030","2003","Allen, KY","Kentucky","210","Allen","0030","0","0",18292
"G2100050","2003","Anderson, KY","Kentucky","210","Anderson","0050","0","0",19806
"G2100070","2003","Ballard, KY","Kentucky","210","Ballard","0070","0","0",8252
"G2100090","2003","Barren, KY","Kentucky","210","Barren","0090","0","0",39119
"G2100110","2003","Bath, KY","Kentucky","210","Bath","0110","0","0",11451
"G2100130","2003","Bell, KY","Kentucky","210","Bell","0130","0","0",29886
"G2100150","2003","Boone, KY","Kentucky","210","Boone","0150","0","0",97161
"G2100170","2003","Bourbon, KY","Kentucky","210","Bourbon","0170","0","0",19543
"G2100190","2003","Boyd, KY","Kentucky","210","Boyd","0190","0","0",49837
"G2100210","2003","Boyle, KY","Kentucky","210","Boyle","0210","0","0",27887
"G2100230","2003","Bracken, KY","Kentucky","210","Bracken","0230","0","0",8512
"G2100250","2003","Breathitt, KY","Kentucky","210","Breathitt","0250","0","0",15831
"G2100270","2003","Breckinridge, KY","Kentucky","210","Breckinridge","0270","0","0",19066
"G2100290","2003","Bullitt, KY","Kentucky","210","Bullitt","0290","0","0",65023
"G2100310","2003","Butler, KY","Kentucky","210","Butler","0310","0","0",13196
"G2100330","2003","Caldwell, KY","Kentucky","210","Caldwell","0330","0","0",12893
"G2100350","2003","Calloway, KY","Kentucky","210","Calloway","0350","0","0",34521
"G2100370","2003","Campbell, KY","Kentucky","210","Campbell","0370","0","0",87782
"G2100390","2003","Carlisle, KY","Kentucky","210","Carlisle","0390","0","0",5340
"G2100410","2003","Carroll, KY","Kentucky","210","Carroll","0410","0","0",10270
"G2100430","2003","Carter, KY","Kentucky","210","Carter","0430","0","0",27318
"G2100450","2003","Casey, KY","Kentucky","210","Casey","0450","0","0",15967
"G2100470","2003","Christian, KY","Kentucky","210","Christian","0470","0","0",71091
"G2100490","2003","Clark, KY","Kentucky","210","Clark","0490","0","0",33927
"G2100510","2003","Clay, KY","Kentucky","210","Clay","0510","0","0",24260
"G2100530","2003","Clinton, KY","Kentucky","210","Clinton","0530","0","0",9600
"G2100550","2003","Crittenden, KY","Kentucky","210","Crittenden","0550","0","0",9112
"G2100570","2003","Cumberland, KY","Kentucky","210","Cumberland","0570","0","0",7194
"G2100590","2003","Daviess, KY","Kentucky","210","Daviess","0590","0","0",92471
"G2100610","2003","Edmonson, KY","Kentucky","210","Edmonson","0610","0","0",11905
"G2100630","2003","Elliott, KY","Kentucky","210","Elliott","0630","0","0",6889
"G2100650","2003","Estill, KY","Kentucky","210","Estill","0650","0","0",15253
"G2100670","2003","Fayette, KY","Kentucky","210","Fayette","0670","0","0",265477
"G2100690","2003","Fleming, KY","Kentucky","210","Fleming","0690","0","0",14383
"G2100710","2003","Floyd, KY","Kentucky","210","Floyd","0710","0","0",42274
"G2100730","2003","Franklin, KY","Kentucky","210","Franklin","0730","0","0",47976
"G2100750","2003","Fulton, KY","Kentucky","210","Fulton","0750","0","0",7467
"G2100770","2003","Gallatin, KY","Kentucky","210","Gallatin","0770","0","0",8021
"G2100790","2003","Garrard, KY","Kentucky","210","Garrard","0790","0","0",15918
"G2100810","2003","Grant, KY","Kentucky","210","Grant","0810","0","0",24056
"G2100830","2003","Graves, KY","Kentucky","210","Graves","0830","0","0",37410
"G2100850","2003","Grayson, KY","Kentucky","210","Grayson","0850","0","0",24681
"G2100870","2003","Green, KY","Kentucky","210","Green","0870","0","0",11783
"G2100890","2003","Greenup, KY","Kentucky","210","Greenup","0890","0","0",37069
"G2100910","2003","Hancock, KY","Kentucky","210","Hancock","0910","0","0",8445
"G2100930","2003","Hardin, KY","Kentucky","210","Hardin","0930","0","0",95636
"G2100950","2003","Harlan, KY","Kentucky","210","Harlan","0950","0","0",32191
"G2100970","2003","Harrison, KY","Kentucky","210","Harrison","0970","0","0",18261
"G2100990","2003","Hart, KY","Kentucky","210","Hart","0990","0","0",17940
"G2101010","2003","Henderson, KY","Kentucky","210","Henderson","1010","0","0",45234
"G2101030","2003","Henry, KY","Kentucky","210","Henry","1030","0","0",15546
"G2101050","2003","Hickman, KY","Kentucky","210","Hickman","1050","0","0",5190
"G2101070","2003","Hopkins, KY","Kentucky","210","Hopkins","1070","0","0",46800
"G2101090","2003","Jackson, KY","Kentucky","210","Jackson","1090","0","0",13611
"G2101110","2003","Jefferson, KY","Kentucky","210","Jefferson","1110","0","0",698394
"G2101130","2003","Jessamine, KY","Kentucky","210","Jessamine","1130","0","0",41486
"G2101150","2003","Johnson, KY","Kentucky","210","Johnson","1150","0","0",23574
"G2101170","2003","Kenton, KY","Kentucky","210","Kenton","1170","0","0",152424
"G2101190","2003","Knott, KY","Kentucky","210","Knott","1190","0","0",17693
"G2101210","2003","Knox, KY","Kentucky","210","Knox","1210","0","0",31760
"G2101230","2003","Larue, KY","Kentucky","210","Larue","1230","0","0",13415
"G2101250","2003","Laurel, KY","Kentucky","210","Laurel","1250","0","0",55407
"G2101270","2003","Lawrence, KY","Kentucky","210","Lawrence","1270","0","0",15895
"G2101290","2003","Lee, KY","Kentucky","210","Lee","1290","0","0",7890
"G2101310","2003","Leslie, KY","Kentucky","210","Leslie","1310","0","0",12174
"G2101330","2003","Letcher, KY","Kentucky","210","Letcher","1330","0","0",24835
"G2101350","2003","Lewis, KY","Kentucky","210","Lewis","1350","0","0",13763
"G2101370","2003","Lincoln, KY","Kentucky","210","Lincoln","1370","0","0",24543
"G2101390","2003","Livingston, KY","Kentucky","210","Livingston","1390","0","0",9757
"G2101410","2003","Logan, KY","Kentucky","210","Logan","1410","0","0",26860
"G2101430","2003","Lyon, KY","Kentucky","210","Lyon","1430","0","0",8142
"G2101450","2003","McCracken, KY","Kentucky","210","McCracken","1450","0","0",64735
"G2101470","2003","McCreary, KY","Kentucky","210","McCreary","1470","0","0",17125
"G2101490","2003","McLean, KY","Kentucky","210","McLean","1490","0","0",9922
"G2101510","2003","Madison, KY","Kentucky","210","Madison","1510","0","0",74550
"G2101530","2003","Magoffin, KY","Kentucky","210","Magoffin","1530","0","0",13358
"G2101550","2003","Marion, KY","Kentucky","210","Marion","1550","0","0",18551
"G2101570","2003","Marshall, KY","Kentucky","210","Marshall","1570","0","0",30614
"G2101590","2003","Martin, KY","Kentucky","210","Martin","1590","0","0",12508
"G2101610","2003","Mason, KY","Kentucky","210","Mason","1610","0","0",16840
"G2101630","2003","Meade, KY","Kentucky","210","Meade","1630","0","0",27588
"G2101650","2003","Menifee, KY","Kentucky","210","Menifee","1650","0","0",6687
"G2101670","2003","Mercer, KY","Kentucky","210","Mercer","1670","0","0",21296
"G2101690","2003","Metcalfe, KY","Kentucky","210","Metcalfe","1690","0","0",10052
"G2101710","2003","Monroe, KY","Kentucky","210","Monroe","1710","0","0",11732
"G2101730","2003","Montgomery, KY","Kentucky","210","Montgomery","1730","0","0",23533
"G2101750","2003","Morgan, KY","Kentucky","210","Morgan","1750","0","0",14295
"G2101770","2003","Muhlenberg, KY","Kentucky","210","Muhlenberg","1770","0","0",31738
"G2101790","2003","Nelson, KY","Kentucky","210","Nelson","1790","0","0",39662
"G2101810","2003","Nicholas, KY","Kentucky","210","Nicholas","1810","0","0",6977
