GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
"G0500810","2011-2015",,,"Arkansas","05","Little River County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Little River County, Arkansas",12720,"Little River County, Arkansas",0
"G0500830","2011-2015",,,"Arkansas","05","Logan County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Arkansas",22001,"Logan County, Arkansas",0
"G0500850","2011-2015",,,"Arkansas","05","Lonoke County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lonoke County, Arkansas",70691,"Lonoke County, Arkansas",0
"G0500870","2011-2015",,,"Arkansas","05","Madison County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Arkansas",15702,"Madison County, Arkansas",0
"G0500890","2011-2015",,,"Arkansas","05","Marion County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Arkansas",16458,"Marion County, Arkansas",0
"G0500910","2011-2015",,,"Arkansas","05","Miller County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Miller County, Arkansas",43652,"Miller County, Arkansas",0
"G0500930","2011-2015",,,"Arkansas","05","Mississippi County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mississippi County, Arkansas",44864,"Mississippi County, Arkansas",0
"G0500950","2011-2015",,,"Arkansas","05","Monroe County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Arkansas",7713,"Monroe County, Arkansas",0
"G0500970","2011-2015",,,"Arkansas","05","Montgomery County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Arkansas",9197,"Montgomery County, Arkansas",0
"G0500990","2011-2015",,,"Arkansas","05","Nevada County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nevada County, Arkansas",8793,"Nevada County, Arkansas",0
"G0501010","2011-2015",,,"Arkansas","05","Newton County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Newton County, Arkansas",8052,"Newton County, Arkansas",0
"G0501030","2011-2015",,,"Arkansas","05","Ouachita County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ouachita County, Arkansas",25044,"Ouachita County, Arkansas",0
"G0501050","2011-2015",,,"Arkansas","05","Perry County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Arkansas",10300,"Perry County, Arkansas",0
"G0501070","2011-2015",,,"Arkansas","05","Phillips County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Phillips County, Arkansas",20391,"Phillips County, Arkansas",0
"G0501090","2011-2015",,,"Arkansas","05","Pike County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Arkansas",11087,"Pike County, Arkansas",0
"G0501110","2011-2015",,,"Arkansas","05","Poinsett County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Poinsett County, Arkansas",24210,"Poinsett County, Arkansas",0
"G0501130","2011-2015",,,"Arkansas","05","Polk County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Polk County, Arkansas",20364,"Polk County, Arkansas",0
"G0501150","2011-2015",,,"Arkansas","05","Pope County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pope County, Arkansas",62830,"Pope County, Arkansas",0
"G0501170","2011-2015",,,"Arkansas","05","Prairie County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prairie County, Arkansas",8402,"Prairie County, Arkansas",0
"G0501190","2011-2015",,,"Arkansas","05","Pulaski County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Arkansas",390463,"Pulaski County, Arkansas",0
"G0501210","2011-2015",,,"Arkansas","05","Randolph County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Randolph County, Arkansas",17695,"Randolph County, Arkansas",0
"G0501230","2011-2015",,,"Arkansas","05","St. Francis County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"St. Francis County, Arkansas",27345,"St. Francis County, Arkansas",0
"G0501250","2011-2015",,,"Arkansas","05","Saline County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Arkansas",113833,"Saline County, Arkansas",0
"G0501270","2011-2015",,,"Arkansas","05","Scott County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Arkansas",10870,"Scott County, Arkansas",0
"G0501290","2011-2015",,,"Arkansas","05","Searcy County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Searcy County, Arkansas",7965,"Searcy County, Arkansas",0
"G0501310","2011-2015",,,"Arkansas","05","Sebastian County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sebastian County, Arkansas",127273,"Sebastian County, Arkansas",0
"G0501330","2011-2015",,,"Arkansas","05","Sevier County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sevier County, Arkansas",17268,"Sevier County, Arkansas",0
"G0501350","2011-2015",,,"Arkansas","05","Sharp County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sharp County, Arkansas",17055,"Sharp County, Arkansas",0
"G0501370","2011-2015",,,"Arkansas","05","Stone County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stone County, Arkansas",12512,"Stone County, Arkansas",0
"G0501390","2011-2015",,,"Arkansas","05","Union County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, Arkansas",40633,"Union County, Arkansas",0
"G0501410","2011-2015",,,"Arkansas","05","Van Buren County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Van Buren County, Arkansas",17002,"Van Buren County, Arkansas",0
"G0501430","2011-2015",,,"Arkansas","05","Washington County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Arkansas",216432,"Washington County, Arkansas",0
"G0501450","2011-2015",,,"Arkansas","05","White County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"White County, Arkansas",78660,"White County, Arkansas",0
"G0501470","2011-2015",,,"Arkansas","05","Woodruff County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodruff County, Arkansas",6983,"Woodruff County, Arkansas",0
"G0501490","2011-2015",,,"Arkansas","05","Yell County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yell County, Arkansas",21835,"Yell County, Arkansas",0
"G0600010","2011-2015",,,"California","06","Alameda County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alameda County, California",1584983,"Alameda County, California",0
"G0600030","2011-2015",,,"California","06","Alpine County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alpine County, California",1131,"Alpine County, California",167
"G0600050","2011-2015",,,"California","06","Amador County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amador County, California",36995,"Amador County, California",0
"G0600070","2011-2015",,,"California","06","Butte County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butte County, California",222564,"Butte County, California",0
"G0600090","2011-2015",,,"California","06","Calaveras County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Calaveras County, California",44767,"Calaveras County, California",0
"G0600110","2011-2015",,,"California","06","Colusa County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colusa County, California",21396,"Colusa County, California",0
"G0600130","2011-2015",,,"California","06","Contra Costa County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Contra Costa County, California",1096068,"Contra Costa County, California",0
"G0600150","2011-2015",,,"California","06","Del Norte County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Del Norte County, California",27788,"Del Norte County, California",0
"G0600170","2011-2015",,,"California","06","El Dorado County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El Dorado County, California",182093,"El Dorado County, California",0
"G0600190","2011-2015",,,"California","06","Fresno County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fresno County, California",956749,"Fresno County, California",0
"G0600210","2011-2015",,,"California","06","Glenn County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glenn County, California",28029,"Glenn County, California",0
"G0600230","2011-2015",,,"California","06","Humboldt County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Humboldt County, California",135034,"Humboldt County, California",0
"G0600250","2011-2015",,,"California","06","Imperial County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Imperial County, California",178206,"Imperial County, California",0
"G0600270","2011-2015",,,"California","06","Inyo County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Inyo County, California",18373,"Inyo County, California",0
"G0600290","2011-2015",,,"California","06","Kern County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kern County, California",865736,"Kern County, California",0
"G0600310","2011-2015",,,"California","06","Kings County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kings County, California",150998,"Kings County, California",0
"G0600330","2011-2015",,,"California","06","Lake County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, California",64158,"Lake County, California",0
"G0600350","2011-2015",,,"California","06","Lassen County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lassen County, California",32645,"Lassen County, California",0
"G0600370","2011-2015",,,"California","06","Los Angeles County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Los Angeles County, California",10038388,"Los Angeles County, California",0
"G0600390","2011-2015",,,"California","06","Madera County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Madera County, California",153187,"Madera County, California",0
"G0600410","2011-2015",,,"California","06","Marin County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Marin County, California",258349,"Marin County, California",0
"G0600430","2011-2015",,,"California","06","Mariposa County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mariposa County, California",17789,"Mariposa County, California",0
"G0600450","2011-2015",,,"California","06","Mendocino County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mendocino County, California",87544,"Mendocino County, California",0
"G0600470","2011-2015",,,"California","06","Merced County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Merced County, California",263885,"Merced County, California",0
"G0600490","2011-2015",,,"California","06","Modoc County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Modoc County, California",9184,"Modoc County, California",0
"G0600510","2011-2015",,,"California","06","Mono County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mono County, California",14146,"Mono County, California",0
"G0600530","2011-2015",,,"California","06","Monterey County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Monterey County, California",428441,"Monterey County, California",0
"G0600550","2011-2015",,,"California","06","Napa County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Napa County, California",140295,"Napa County, California",0
"G0600570","2011-2015",,,"California","06","Nevada County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nevada County, California",98570,"Nevada County, California",0
"G0600590","2011-2015",,,"California","06","Orange County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orange County, California",3116069,"Orange County, California",0
"G0600610","2011-2015",,,"California","06","Placer County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Placer County, California",366280,"Placer County, California",0
"G0600630","2011-2015",,,"California","06","Plumas County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Plumas County, California",18966,"Plumas County, California",0
"G0600650","2011-2015",,,"California","06","Riverside County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Riverside County, California",2298032,"Riverside County, California",0
"G0600670","2011-2015",,,"California","06","Sacramento County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sacramento County, California",1465832,"Sacramento County, California",0
"G0600690","2011-2015",,,"California","06","San Benito County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Benito County, California",57557,"San Benito County, California",0
"G0600710","2011-2015",,,"California","06","San Bernardino County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Bernardino County, California",2094769,"San Bernardino County, California",0
"G0600730","2011-2015",,,"California","06","San Diego County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Diego County, California",3223096,"San Diego County, California",0
"G0600750","2011-2015",,,"California","06","San Francisco County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Francisco County, California",840763,"San Francisco County, California",0
"G0600770","2011-2015",,,"California","06","San Joaquin County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Joaquin County, California",708554,"San Joaquin County, California",0
"G0600790","2011-2015",,,"California","06","San Luis Obispo County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Luis Obispo County, California",276517,"San Luis Obispo County, California",0
"G0600810","2011-2015",,,"California","06","San Mateo County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"San Mateo County, California",748731,"San Mateo County, California",0
"G0600830","2011-2015",,,"California","06","Santa Barbara County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Santa Barbara County, California",435850,"Santa Barbara County, California",0
"G0600850","2011-2015",,,"California","06","Santa Clara County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Santa Clara County, California",1868149,"Santa Clara County, California",0
"G0600870","2011-2015",,,"California","06","Santa Cruz County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Santa Cruz County, California",269278,"Santa Cruz County, California",0
"G0600890","2011-2015",,,"California","06","Shasta County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shasta County, California",178942,"Shasta County, California",0
"G0600910","2011-2015",,,"California","06","Sierra County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sierra County, California",3021,"Sierra County, California",167
"G0600930","2011-2015",,,"California","06","Siskiyou County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siskiyou County, California",43895,"Siskiyou County, California",0
"G0600950","2011-2015",,,"California","06","Solano County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Solano County, California",425753,"Solano County, California",0
"G0600970","2011-2015",,,"California","06","Sonoma County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sonoma County, California",495078,"Sonoma County, California",0
"G0600990","2011-2015",,,"California","06","Stanislaus County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanislaus County, California",527367,"Stanislaus County, California",0
"G0601010","2011-2015",,,"California","06","Sutter County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sutter County, California",95247,"Sutter County, California",0
"G0601030","2011-2015",,,"California","06","Tehama County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tehama County, California",63152,"Tehama County, California",0
"G0601050","2011-2015",,,"California","06","Trinity County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Trinity County, California",13373,"Trinity County, California",0
"G0601070","2011-2015",,,"California","06","Tulare County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tulare County, California",454033,"Tulare County, California",0
"G0601090","2011-2015",,,"California","06","Tuolumne County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tuolumne County, California",54079,"Tuolumne County, California",0
"G0601110","2011-2015",,,"California","06","Ventura County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ventura County, California",840833,"Ventura County, California",0
"G0601130","2011-2015",,,"California","06","Yolo County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yolo County, California",207320,"Yolo County, California",0
"G0601150","2011-2015",,,"California","06","Yuba County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Yuba County, California",73437,"Yuba County, California",0
"G0800010","2011-2015",,,"Colorado","08","Adams County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adams County, Colorado",471206,"Adams County, Colorado",0
"G0800030","2011-2015",,,"Colorado","08","Alamosa County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Alamosa County, Colorado",16269,"Alamosa County, Colorado",0
"G0800050","2011-2015",,,"Colorado","08","Arapahoe County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Arapahoe County, Colorado",608310,"Arapahoe County, Colorado",0
"G0800070","2011-2015",,,"Colorado","08","Archuleta County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Archuleta County, Colorado",12174,"Archuleta County, Colorado",0
"G0800090","2011-2015",,,"Colorado","08","Baca County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Baca County, Colorado",3701,"Baca County, Colorado",0
"G0800110","2011-2015",,,"Colorado","08","Bent County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bent County, Colorado",5895,"Bent County, Colorado",0
"G0800130","2011-2015",,,"Colorado","08","Boulder County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Boulder County, Colorado",310032,"Boulder County, Colorado",0
"G0800140","2011-2015",,,"Colorado","08","Broomfield County","014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Broomfield County, Colorado",60699,"Broomfield County, Colorado",0
"G0800150","2011-2015",,,"Colorado","08","Chaffee County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaffee County, Colorado",18309,"Chaffee County, Colorado",0
"G0800170","2011-2015",,,"Colorado","08","Cheyenne County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cheyenne County, Colorado",2002,"Cheyenne County, Colorado",144
"G0800190","2011-2015",,,"Colorado","08","Clear Creek County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clear Creek County, Colorado",9136,"Clear Creek County, Colorado",0
"G0800210","2011-2015",,,"Colorado","08","Conejos County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Conejos County, Colorado",8249,"Conejos County, Colorado",0
"G0800230","2011-2015",,,"Colorado","08","Costilla County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Costilla County, Colorado",3581,"Costilla County, Colorado",0
"G0800250","2011-2015",,,"Colorado","08","Crowley County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Crowley County, Colorado",5551,"Crowley County, Colorado",0
"G0800270","2011-2015",,,"Colorado","08","Custer County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Custer County, Colorado",4303,"Custer County, Colorado",0
"G0800290","2011-2015",,,"Colorado","08","Delta County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Delta County, Colorado",30214,"Delta County, Colorado",0
"G0800310","2011-2015",,,"Colorado","08","Denver County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Denver County, Colorado",649654,"Denver County, Colorado",0
"G0800330","2011-2015",,,"Colorado","08","Dolores County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dolores County, Colorado",1862,"Dolores County, Colorado",144
"G0800350","2011-2015",,,"Colorado","08","Douglas County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Douglas County, Colorado",306974,"Douglas County, Colorado",0
"G0800370","2011-2015",,,"Colorado","08","Eagle County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Eagle County, Colorado",52576,"Eagle County, Colorado",0
"G0800390","2011-2015",,,"Colorado","08","Elbert County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elbert County, Colorado",23855,"Elbert County, Colorado",0
"G0800410","2011-2015",,,"Colorado","08","El Paso County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"El Paso County, Colorado",655024,"El Paso County, Colorado",0
"G0800430","2011-2015",,,"Colorado","08","Fremont County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fremont County, Colorado",46809,"Fremont County, Colorado",0
"G0800450","2011-2015",,,"Colorado","08","Garfield County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garfield County, Colorado",57076,"Garfield County, Colorado",0
"G0800470","2011-2015",,,"Colorado","08","Gilpin County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gilpin County, Colorado",5605,"Gilpin County, Colorado",0
"G0800490","2011-2015",,,"Colorado","08","Grand County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand County, Colorado",14411,"Grand County, Colorado",0
"G0800510","2011-2015",,,"Colorado","08","Gunnison County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gunnison County, Colorado",15651,"Gunnison County, Colorado",0
"G0800530","2011-2015",,,"Colorado","08","Hinsdale County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hinsdale County, Colorado",874,"Hinsdale County, Colorado",88
"G0800550","2011-2015",,,"Colorado","08","Huerfano County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Huerfano County, Colorado",6502,"Huerfano County, Colorado",0
"G0800570","2011-2015",,,"Colorado","08","Jackson County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Colorado",1335,"Jackson County, Colorado",121
"G0800590","2011-2015",,,"Colorado","08","Jefferson County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Colorado",552344,"Jefferson County, Colorado",0
"G0800610","2011-2015",,,"Colorado","08","Kiowa County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kiowa County, Colorado",1463,"Kiowa County, Colorado",121
"G0800630","2011-2015",,,"Colorado","08","Kit Carson County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kit Carson County, Colorado",7980,"Kit Carson County, Colorado",0
"G0800650","2011-2015",,,"Colorado","08","Lake County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lake County, Colorado",7362,"Lake County, Colorado",0
"G0800670","2011-2015",,,"Colorado","08","La Plata County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"La Plata County, Colorado",53182,"La Plata County, Colorado",0
"G0800690","2011-2015",,,"Colorado","08","Larimer County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Larimer County, Colorado",318227,"Larimer County, Colorado",0
"G0800710","2011-2015",,,"Colorado","08","Las Animas County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Las Animas County, Colorado",14503,"Las Animas County, Colorado",0
"G0800730","2011-2015",,,"Colorado","08","Lincoln County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Colorado",5478,"Lincoln County, Colorado",0
"G0800750","2011-2015",,,"Colorado","08","Logan County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Colorado",21928,"Logan County, Colorado",0
"G0800770","2011-2015",,,"Colorado","08","Mesa County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mesa County, Colorado",147834,"Mesa County, Colorado",0
"G0800790","2011-2015",,,"Colorado","08","Mineral County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mineral County, Colorado",733,"Mineral County, Colorado",89
"G0800810","2011-2015",,,"Colorado","08","Moffat County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moffat County, Colorado",13117,"Moffat County, Colorado",0
