county,state,mme,year,FIPS,population
baltimore,MD,,2004,24005.0,781171.0
baltimore,MD,,2005,24005.0,782885.0
baltimore,MD,264986.25437906786,2006,24005.0,793733.0
baltimore,MD,309555.0973197335,2007,24005.0,796073.0
baltimore,MD,337151.4235587389,2008,24005.0,798651.0
baltimore,MD,422900.7650205091,2009,24005.0,786697.0
baltimore,MD,492376.8880705064,2010,24005.0,799195.0
baltimore,MD,532668.9406750114,2011,24005.0,802487.0
baltimore,MD,507414.3412069567,2012,24005.0,807318.0
baltimore,MD,,2013,24005.0,812532.0
baltimore,MD,,2014,24005.0,817746.0
baltimore,MD,,2015,24005.0,822959.0
baltimore city,MD,,2003,24510.0,643304.0
baltimore city,MD,,2004,24510.0,641943.0
baltimore city,MD,,2005,24510.0,640064.0
baltimore city,MD,213281.6927768568,2006,24510.0,621109.0
baltimore city,MD,195076.7372247929,2007,24510.0,620306.0
baltimore city,MD,208717.29415666746,2008,24510.0,620184.0
baltimore city,MD,227130.8874944373,2009,24510.0,639337.0
baltimore city,MD,246072.4766939965,2010,24510.0,620538.0
baltimore city,MD,258682.55633849878,2011,24510.0,620210.0
baltimore city,MD,273115.53899921104,2012,24510.0,620644.0
baltimore city,MD,,2013,24510.0,621247.0
baltimore city,MD,,2014,24510.0,621850.0
baltimore city,MD,,2015,24510.0,622454.0
bamberg,SC,,2003,45009.0,16016.0
bamberg,SC,,2004,45009.0,15945.0
bamberg,SC,,2005,45009.0,15744.0
bamberg,SC,2997.521245500005,2006,45009.0,16392.0
bamberg,SC,3007.954390500008,2007,45009.0,16226.0
bamberg,SC,3661.9709400000065,2008,45009.0,16104.0
bamberg,SC,4813.0558913625155,2009,45009.0,15384.0
bamberg,SC,4545.679211362519,2010,45009.0,16139.0
bamberg,SC,4613.26742250003,2011,45009.0,16061.0
bamberg,SC,5189.053995000027,2012,45009.0,15941.0
bamberg,SC,,2013,45009.0,15771.0
bamberg,SC,,2014,45009.0,15601.0
bamberg,SC,,2015,45009.0,15432.0
bandera,TX,,2003,48019.0,19413.0
bandera,TX,,2004,48019.0,19686.0
bandera,TX,,2005,48019.0,19521.0
bandera,TX,1658.3671350000077,2006,48019.0,19775.0
bandera,TX,1886.8105335000064,2007,48019.0,20254.0
bandera,TX,1912.9015755000064,2008,48019.0,20407.0
bandera,TX,2361.3805050000124,2009,48019.0,20137.0
bandera,TX,2942.416725000015,2010,48019.0,20265.0
bandera,TX,3508.860375000019,2011,48019.0,20424.0
bandera,TX,3280.997737500024,2012,48019.0,20477.0
bandera,TX,,2013,48019.0,20583.0
bandera,TX,,2014,48019.0,20689.0
bandera,TX,,2015,48019.0,20796.0
banks,GA,,2003,13011.0,15440.0
banks,GA,,2004,13011.0,15718.0
banks,GA,,2005,13011.0,15952.0
banks,GA,2454.1627150000063,2006,13011.0,17076.0
banks,GA,2930.5352475000154,2007,13011.0,17550.0
banks,GA,4608.204394000012,2008,13011.0,17953.0
banks,GA,5330.3746125000325,2009,13011.0,16388.0
banks,GA,7330.746787500052,2010,13011.0,17840.0
banks,GA,7995.982980000063,2011,13011.0,18074.0
banks,GA,6478.398802500074,2012,13011.0,18250.0
banks,GA,,2013,13011.0,18279.0
banks,GA,,2014,13011.0,18308.0
banks,GA,,2015,13011.0,18336.0
banner,NE,,2003,31007.0,767.0
banner,NE,,2004,31007.0,759.0
banner,NE,,2005,31007.0,731.0
banner,NE,,2006,31007.0,733.0
banner,NE,,2007,31007.0,715.0
banner,NE,,2008,31007.0,677.0
banner,NE,,2009,31007.0,824.0
banner,NE,,2010,31007.0,720.0
banner,NE,,2011,31007.0,703.0
banner,NE,,2012,31007.0,778.0
banner,NE,,2013,31007.0,792.0
banner,NE,,2014,31007.0,806.0
banner,NE,,2015,31007.0,820.0
bannock,ID,,2003,16005.0,75492.0
bannock,ID,,2004,16005.0,77941.0
bannock,ID,,2005,16005.0,78629.0
bannock,ID,15054.316384000258,2006,16005.0,78491.0
bannock,ID,16506.620108862884,2007,16005.0,79338.0
bannock,ID,18899.90104200059,2008,16005.0,80609.0
bannock,ID,22801.030376363262,2009,16005.0,80428.0
bannock,ID,27933.16123158851,2010,16005.0,80701.0
bannock,ID,32864.289022500736,2011,16005.0,81730.0
bannock,ID,36775.21630976323,2012,16005.0,82584.0
bannock,ID,,2013,16005.0,82924.0
bannock,ID,,2014,16005.0,83264.0
bannock,ID,,2015,16005.0,83604.0
baraga,MI,,2003,26013.0,8756.0
baraga,MI,,2004,26013.0,8756.0
baraga,MI,,2005,26013.0,8551.0
baraga,MI,1850.35978500001,2006,26013.0,8940.0
baraga,MI,2018.904637500015,2007,26013.0,8930.0
baraga,MI,2432.384475000009,2008,26013.0,8822.0
baraga,MI,2591.4229500000133,2009,26013.0,8650.0
baraga,MI,2762.0044875000185,2010,26013.0,8882.0
baraga,MI,3011.469037500021,2011,26013.0,8854.0
baraga,MI,3059.303685000022,2012,26013.0,8808.0
baraga,MI,,2013,26013.0,8769.0
baraga,MI,,2014,26013.0,8730.0
baraga,MI,,2015,26013.0,8690.0
barber,KS,,2003,20007.0,5049.0
barber,KS,,2004,20007.0,4988.0
barber,KS,,2005,20007.0,4838.0
barber,KS,1041.141112500004,2006,20007.0,5003.0
barber,KS,1050.2240175000036,2007,20007.0,4927.0
barber,KS,1330.011650000004,2008,20007.0,4844.0
barber,KS,1466.5518150000053,2009,20007.0,4714.0
barber,KS,1892.1808875000027,2010,20007.0,4900.0
barber,KS,2153.767207500005,2011,20007.0,4877.0
barber,KS,1936.224391575004,2012,20007.0,4867.0
barber,KS,,2013,20007.0,4835.0
barber,KS,,2014,20007.0,4803.0
barber,KS,,2015,20007.0,4770.0
barbour,AL,,2003,1005.0,28805.0
barbour,AL,,2004,1005.0,28545.0
barbour,AL,,2005,1005.0,28302.0
barbour,AL,5764.019122500056,2006,1005.0,27861.0
barbour,AL,6377.610112487574,2007,1005.0,27757.0
barbour,AL,7119.044022725103,2008,1005.0,27808.0
barbour,AL,7917.186180000133,2009,1005.0,29663.0
barbour,AL,8600.487532725187,2010,1005.0,27699.0
barbour,AL,9242.98662022522,2011,1005.0,27546.0
barbour,AL,10364.46627795016,2012,1005.0,27469.0
barbour,AL,,2013,1005.0,27290.0
barbour,AL,,2014,1005.0,27111.0
barbour,AL,,2015,1005.0,26932.0
barbour,WV,,2003,54001.0,15602.0
barbour,WV,,2004,54001.0,15515.0
barbour,WV,,2005,54001.0,15358.0
barbour,WV,3220.148745225019,2006,54001.0,15922.0
barbour,WV,4126.326862500019,2007,54001.0,16036.0
barbour,WV,5043.762937500034,2008,54001.0,16241.0
barbour,WV,6325.6424250000355,2009,54001.0,15522.0
barbour,WV,7092.8968050000185,2010,54001.0,16256.0
barbour,WV,7098.865417500025,2011,54001.0,16373.0
barbour,WV,7283.659560000055,2012,54001.0,16472.0
barbour,WV,,2013,54001.0,16558.0
barbour,WV,,2014,54001.0,16644.0
barbour,WV,,2015,54001.0,16731.0
barceloneta,PR,497.86893749999984,2006,,
barceloneta,PR,673.1138999999997,2007,,
barceloneta,PR,193.4542875,2008,,
barceloneta,PR,397.67729999999983,2009,,
barceloneta,PR,746.8017750000008,2010,,
barceloneta,PR,953.5990425000008,2011,,
barceloneta,PR,920.0266500000008,2012,,
barnes,ND,,2003,38003.0,11153.0
barnes,ND,,2004,38003.0,11114.0
barnes,ND,,2005,38003.0,10995.0
barnes,ND,1792.0892895000015,2006,38003.0,11106.0
barnes,ND,2306.140486500008,2007,38003.0,11057.0
barnes,ND,2154.8857485000117,2008,38003.0,11027.0
barnes,ND,2164.18391250001,2009,38003.0,10840.0
barnes,ND,2098.926892500012,2010,38003.0,11056.0
barnes,ND,2610.332032500008,2011,38003.0,11048.0
barnes,ND,2333.7576750000085,2012,38003.0,11047.0
barnes,ND,,2013,38003.0,11064.0
barnes,ND,,2014,38003.0,11081.0
barnes,ND,,2015,38003.0,11097.0
barnstable,MA,,2003,25001.0,229065.0
barnstable,MA,,2004,25001.0,227984.0
barnstable,MA,,2005,25001.0,225055.0
barnstable,MA,84944.65469865111,2006,25001.0,220037.0
barnstable,MA,89861.12259180132,2007,25001.0,218380.0
barnstable,MA,90902.67952803904,2008,25001.0,217066.0
barnstable,MA,101501.8251508508,2009,25001.0,222629.0
barnstable,MA,107608.71621903736,2010,25001.0,217483.0
barnstable,MA,100860.79395746207,2011,25001.0,216639.0
barnstable,MA,95710.12489923656,2012,25001.0,216021.0
barnstable,MA,,2013,25001.0,215603.0
barnstable,MA,,2014,25001.0,215185.0
barnstable,MA,,2015,25001.0,214766.0
barnwell,SC,,2003,45011.0,23441.0
barnwell,SC,,2004,45011.0,23338.0
barnwell,SC,,2005,45011.0,23053.0
barnwell,SC,6603.7931735000875,2006,45011.0,22886.0
barnwell,SC,8135.065697950109,2007,45011.0,22851.0
barnwell,SC,9828.988203862657,2008,45011.0,22761.0
barnwell,SC,11217.530516250124,2009,45011.0,22914.0
barnwell,SC,12222.073852500158,2010,45011.0,22748.0
barnwell,SC,11894.181986362682,2011,45011.0,22638.0
barnwell,SC,11429.600685225105,2012,45011.0,22523.0
barnwell,SC,,2013,45011.0,22381.0
barnwell,SC,,2014,45011.0,22239.0
barnwell,SC,,2015,45011.0,22098.0
barranquitas,PR,608.4113499999997,2006,,
barranquitas,PR,439.0097999999999,2007,,
barranquitas,PR,316.53528749999987,2008,,
barranquitas,PR,464.5172249999997,2009,,
barranquitas,PR,546.5817749999999,2010,,
barranquitas,PR,554.8966049999998,2011,,
barranquitas,PR,525.8747249999999,2012,,
barren,KY,,2003,21009.0,39119.0
barren,KY,,2004,21009.0,39585.0
barren,KY,,2005,21009.0,40039.0
barren,KY,13194.854016362828,2006,21009.0,40857.0
barren,KY,15897.090183862922,2007,21009.0,41435.0
barren,KY,17489.3608460003,2008,21009.0,41797.0
barren,KY,20355.237810000315,2009,21009.0,40953.0
barren,KY,24176.848867500208,2010,21009.0,41685.0
barren,KY,27320.7926533502,2011,21009.0,41961.0
barren,KY,28019.414530875238,2012,21009.0,42229.0
barren,KY,,2013,21009.0,42461.0
barren,KY,,2014,21009.0,42693.0
barren,KY,,2015,21009.0,42925.0
barron,WI,,2003,55005.0,45523.0
barron,WI,,2004,55005.0,45653.0
barron,WI,,2005,55005.0,45612.0
barron,WI,5786.1835378625765,2006,55005.0,45968.0
barron,WI,6959.712763500132,2007,55005.0,45874.0
barron,WI,8890.207402500213,2008,55005.0,46009.0
barron,WI,9764.933460000177,2009,55005.0,45612.0
barron,WI,11307.75000900026,2010,55005.0,45915.0
barron,WI,11848.012965000287,2011,55005.0,45895.0
barron,WI,12765.719205000345,2012,55005.0,45882.0
barron,WI,,2013,55005.0,45817.0
barron,WI,,2014,55005.0,45752.0
barron,WI,,2015,55005.0,45686.0
barrow,GA,,2003,13013.0,53420.0
barrow,GA,,2004,13013.0,56656.0
barrow,GA,,2005,13013.0,59424.0
barrow,GA,17712.133381862863,2006,13013.0,61395.0
barrow,GA,22663.817929500485,2007,13013.0,64760.0
barrow,GA,25216.60194386316,2008,13013.0,67362.0
barrow,GA,28692.50904000056,2009,13013.0,66458.0
barrow,GA,34411.368870000435,2010,13013.0,66359.0
barrow,GA,34071.27007590038,2011,13013.0,68061.0
barrow,GA,33610.9932197626,2012,13013.0,69136.0
barrow,GA,,2013,13013.0,70095.0
barrow,GA,,2014,13013.0,71054.0
barrow,GA,,2015,13013.0,72012.0
barry,MI,,2003,26015.0,58903.0
barry,MI,,2004,26015.0,59240.0
barry,MI,,2005,26015.0,59024.0
barry,MI,7600.386011587541,2006,26015.0,59610.0
barry,MI,7724.056392037568,2007,26015.0,59969.0
barry,MI,8708.89148021261,2008,26015.0,59788.0
barry,MI,9557.309738850085,2009,26015.0,58815.0
barry,MI,9385.0245000001,2010,26015.0,59576.0
barry,MI,10594.592580225071,2011,26015.0,59422.0
barry,MI,11400.290063400143,2012,26015.0,59249.0
barry,MI,,2013,26015.0,59215.0
barry,MI,,2014,26015.0,59181.0
barry,MI,,2015,26015.0,59147.0
barry,MO,,2003,29009.0,34816.0
barry,MO,,2004,29009.0,35181.0
barry,MO,,2005,29009.0,35404.0
barry,MO,13435.083294862978,2006,29009.0,35756.0
barry,MO,15876.736663088052,2007,29009.0,35844.0
barry,MO,17434.472973225653,2008,29009.0,35935.0
barry,MO,18687.77163907556,2009,29009.0,35905.0
barry,MO,20351.73263250073,2010,29009.0,35753.0
barry,MO,23031.566651588262,2011,29009.0,35652.0
barry,MO,25858.832141812945,2012,29009.0,35680.0
barry,MO,,2013,29009.0,35695.0
barry,MO,,2014,29009.0,35710.0
barry,MO,,2015,29009.0,35726.0
bartholomew,IN,,2003,18005.0,72337.0
bartholomew,IN,,2004,18005.0,72853.0
bartholomew,IN,,2005,18005.0,73211.0
bartholomew,IN,32109.75190822624,2006,18005.0,74508.0
bartholomew,IN,39953.427526626736,2007,18005.0,75265.0
bartholomew,IN,44218.35153693945,2008,18005.0,76080.0
bartholomew,IN,47197.97768385184,2009,18005.0,74681.0
bartholomew,IN,48943.89980021432,2010,18005.0,75855.0
bartholomew,IN,52519.7474038518,2011,18005.0,76536.0
bartholomew,IN,55403.16171045189,2012,18005.0,77297.0
bartholomew,IN,,2013,18005.0,78027.0
bartholomew,IN,,2014,18005.0,78757.0
bartholomew,IN,,2015,18005.0,79488.0
barton,KS,,2003,20009.0,27534.0
barton,KS,,2004,20009.0,28004.0
barton,KS,,2005,20009.0,27901.0
barton,KS,5498.7567460000355,2006,20009.0,27460.0
barton,KS,6475.238352000065,2007,20009.0,27492.0
barton,KS,8080.823258587614,2008,20009.0,27314.0
barton,KS,9680.911642500178,2009,20009.0,27654.0
barton,KS,11205.089662500142,2010,20009.0,27499.0
barton,KS,11623.642455225196,2011,20009.0,27572.0
barton,KS,12173.237958862695,2012,20009.0,27556.0
barton,KS,,2013,20009.0,27504.0
barton,KS,,2014,20009.0,27452.0
barton,KS,,2015,20009.0,27399.0
barton,MO,,2003,29011.0,13043.0
barton,MO,,2004,29011.0,13006.0
barton,MO,,2005,29011.0,12948.0
barton,MO,3482.194742999997,2006,29011.0,12972.0
barton,MO,3918.9785954999847,2007,29011.0,12769.0
barton,MO,4829.904808500022,2008,29011.0,12589.0
barton,MO,5717.136907500058,2009,29011.0,12695.0
barton,MO,5170.514149312559,2010,29011.0,12634.0
barton,MO,5232.813957712543,2011,29011.0,12506.0
barton,MO,5853.924989737587,2012,29011.0,12428.0
barton,MO,,2013,29011.0,12341.0
barton,MO,,2014,29011.0,12254.0
barton,MO,,2015,29011.0,12166.0
bartow,GA,,2003,13015.0,85058.0
bartow,GA,,2004,13015.0,86914.0
bartow,GA,,2005,13015.0,88260.0
bartow,GA,29031.607688626285,2006,13015.0,92983.0
bartow,GA,34525.260882213996,2007,13015.0,95714.0
bartow,GA,37849.969625951824,2008,13015.0,98415.0
bartow,GA,43976.56332000137,2009,13015.0,92490.0
bartow,GA,62633.33655112692,2010,13015.0,97423.0
bartow,GA,64528.19059931454,2011,13015.0,98905.0
bartow,GA,61299.91480158918,2012,13015.0,99872.0
bartow,GA,,2013,13015.0,100360.0
bartow,GA,,2014,13015.0,100848.0
bartow,GA,,2015,13015.0,101336.0
bastrop,TX,,2003,48021.0,66848.0
bastrop,TX,,2004,48021.0,68519.0
bastrop,TX,,2005,48021.0,68859.0
bastrop,TX,12185.666020862727,2006,48021.0,69720.0
bastrop,TX,15171.368321087759,2007,48021.0,71348.0
bastrop,TX,14616.234809250243,2008,48021.0,72389.0
bastrop,TX,14582.771923837774,2009,48021.0,71928.0
bastrop,TX,16487.187670200325,2010,48021.0,72289.0
bastrop,TX,18243.77102906292,2011,48021.0,73368.0
bastrop,TX,18636.214726575414,2012,48021.0,74023.0
bastrop,TX,,2013,48021.0,74998.0
bastrop,TX,,2014,48021.0,75973.0
bastrop,TX,,2015,48021.0,76948.0
bates,MO,,2003,29013.0,16993.0
bates,MO,,2004,29013.0,16967.0
bates,MO,,2005,29013.0,16954.0
bates,MO,3519.4823789999878,2006,29013.0,17193.0
bates,MO,3951.488399999999,2007,29013.0,17189.0
bates,MO,4893.678566362513,2008,29013.0,17194.0
bates,MO,5281.656431812537,2009,29013.0,16906.0
bates,MO,6539.96505772505,2010,29013.0,17132.0
bates,MO,8695.207320225105,2011,29013.0,17097.0
bates,MO,12050.014301812624,2012,29013.0,17003.0
bates,MO,,2013,29013.0,16883.0
bates,MO,,2014,29013.0,16763.0
bates,MO,,2015,29013.0,16643.0
bath,KY,,2003,21011.0,11451.0
bath,KY,,2004,21011.0,11513.0
bath,KY,,2005,21011.0,11565.0
bath,KY,1688.7236800000046,2006,21011.0,11558.0
bath,KY,1937.8455700000072,2007,21011.0,11470.0
bath,KY,2301.222825000012,2008,21011.0,11647.0
bath,KY,2313.7054500000118,2009,21011.0,11597.0
bath,KY,3468.0425325000165,2010,21011.0,11565.0
bath,KY,3225.194775000016,2011,21011.0,11605.0
bath,KY,3350.6491500000157,2012,21011.0,11665.0
bath,KY,,2013,21011.0,11769.0
bath,KY,,2014,21011.0,11873.0
bath,KY,,2015,21011.0,11978.0
bath,VA,,2003,51017.0,5024.0
bath,VA,,2004,51017.0,4961.0
bath,VA,,2005,51017.0,4792.0
bath,VA,464.969805,2006,51017.0,4823.0
bath,VA,588.2545499999999,2007,51017.0,4835.0
bath,VA,647.3563500000013,2008,51017.0,4778.0
bath,VA,488.3227874999996,2009,51017.0,4636.0
bath,VA,657.4707375000003,2010,51017.0,4779.0
bath,VA,576.0565499999998,2011,51017.0,4747.0
bath,VA,902.0907750000003,2012,51017.0,4713.0
bath,VA,,2013,51017.0,4670.0
bath,VA,,2014,51017.0,4627.0
bath,VA,,2015,51017.0,4583.0
baxter,AR,,2003,5005.0,39129.0
baxter,AR,,2004,5005.0,39803.0
baxter,AR,,2005,5005.0,40285.0
baxter,AR,11600.248253175168,2006,5005.0,40867.0
baxter,AR,12178.222337512727,2007,5005.0,41491.0
baxter,AR,14161.622495962714,2008,5005.0,41519.0
baxter,AR,18478.30842540029,2009,5005.0,41468.0
baxter,AR,21053.49290250023,2010,5005.0,41388.0
baxter,AR,20721.72804067544,2011,5005.0,41527.0
baxter,AR,23637.017689987617,2012,5005.0,41387.0
baxter,AR,,2013,5005.0,41271.0
baxter,AR,,2014,5005.0,41155.0
baxter,AR,,2015,5005.0,41040.0
bay,FL,,2003,12005.0,154888.0
bay,FL,,2004,12005.0,157811.0
bay,FL,,2005,12005.0,161599.0
bay,FL,61998.102472078564,2006,12005.0,165644.0
bay,FL,61255.85799926616,2007,12005.0,165345.0
bay,FL,65665.01292126594,2008,12005.0,166267.0
bay,FL,68131.16719294015,2009,12005.0,163451.0
bay,FL,73912.3022531658,2010,12005.0,166798.0
bay,FL,73505.84484769049,2011,12005.0,167645.0
bay,FL,73272.65335132717,2012,12005.0,168957.0
bay,FL,,2013,12005.0,171089.0
bay,FL,,2014,12005.0,173221.0
bay,FL,,2015,12005.0,175353.0
bay,MI,,2003,26017.0,109532.0
bay,MI,,2004,26017.0,109139.0
bay,MI,,2005,26017.0,108608.0
bay,MI,30781.193628864352,2006,26017.0,108711.0
bay,MI,31566.546575364293,2007,26017.0,108132.0
bay,MI,36131.68849743984,2008,26017.0,108320.0
bay,MI,35887.63564226453,2009,26017.0,107778.0
bay,MI,38484.386828852366,2010,26017.0,108156.0
bay,MI,40162.58654295259,2011,26017.0,107838.0
bay,MI,41583.663580427405,2012,26017.0,107633.0
bay,MI,,2013,26017.0,107321.0
bay,MI,,2014,26017.0,107009.0
bay,MI,,2015,26017.0,106698.0
bayamon,PR,5166.713745000037,2006,,
bayamon,PR,4559.415765000025,2007,,
bayamon,PR,5035.344778500041,2008,,
bayamon,PR,4624.61917125004,2009,,
bayamon,PR,6053.641245000048,2010,,
bayamon,PR,6075.166987500032,2011,,
bayamon,PR,5517.450075000033,2012,,
bayfield,WI,,2003,55007.0,15152.0
bayfield,WI,,2004,55007.0,15157.0
bayfield,WI,,2005,55007.0,14996.0
bayfield,WI,488.8283999999988,2006,55007.0,15172.0
bayfield,WI,589.8952125000002,2007,55007.0,15255.0
bayfield,WI,497.6379374999985,2008,55007.0,15160.0
bayfield,WI,486.03119999999865,2009,55007.0,14938.0
bayfield,WI,418.7260874999996,2010,55007.0,15114.0
bayfield,WI,355.78916249999924,2011,55007.0,15105.0
bayfield,WI,344.1206999999997,2012,55007.0,15078.0
bayfield,WI,,2013,55007.0,15069.0
bayfield,WI,,2014,55007.0,15060.0
bayfield,WI,,2015,55007.0,15050.0
baylor,TX,,2003,48023.0,3929.0
baylor,TX,,2004,48023.0,3935.0
baylor,TX,,2005,48023.0,3853.0
baylor,TX,1059.4682250000014,2006,48023.0,3870.0
baylor,TX,1003.1328565875012,2007,48023.0,3905.0
baylor,TX,768.9350250000003,2008,48023.0,3747.0
baylor,TX,796.8472875000017,2009,48023.0,3789.0
baylor,TX,742.8140250000017,2010,48023.0,3795.0
baylor,TX,934.4135550000003,2011,48023.0,3770.0
baylor,TX,1049.7955350000002,2012,48023.0,3706.0
baylor,TX,,2013,48023.0,3680.0
baylor,TX,,2014,48023.0,3654.0
baylor,TX,,2015,48023.0,3628.0
beadle,SD,,2003,46005.0,16248.0
beadle,SD,,2004,46005.0,16008.0
beadle,SD,,2005,46005.0,15753.0
beadle,SD,1064.526375000003,2006,46005.0,16149.0
beadle,SD,1357.3680825000015,2007,46005.0,16489.0
beadle,SD,1746.2042818125005,2008,46005.0,16810.0
beadle,SD,2242.6175031750013,2009,46005.0,15845.0
beadle,SD,2349.0999165749968,2010,46005.0,16829.0
beadle,SD,2900.3665725000005,2011,46005.0,17111.0
beadle,SD,3220.3534350000145,2012,46005.0,17372.0
beadle,SD,,2013,46005.0,17637.0
beadle,SD,,2014,46005.0,17902.0
beadle,SD,,2015,46005.0,18168.0
bear lake,ID,,2003,16007.0,6330.0
bear lake,ID,,2004,16007.0,6253.0
bear lake,ID,,2005,16007.0,5952.0
bear lake,ID,2507.815269000004,2006,16007.0,6071.0
bear lake,ID,2906.4464088499994,2007,16007.0,6049.0
bear lake,ID,2455.369012500004,2008,16007.0,6027.0
bear lake,ID,2640.71992886251,2009,16007.0,5859.0
bear lake,ID,2332.9991250000176,2010,16007.0,6026.0
bear lake,ID,2147.551987500018,2011,16007.0,6013.0
bear lake,ID,2395.1973563625133,2012,16007.0,5977.0
bear lake,ID,,2013,16007.0,5964.0
bear lake,ID,,2014,16007.0,5951.0
bear lake,ID,,2015,16007.0,5939.0
beaufort,NC,,2003,37013.0,45498.0
beaufort,NC,,2004,37013.0,45635.0
beaufort,NC,,2005,37013.0,45439.0
beaufort,NC,12270.997761725257,2006,37013.0,46622.0
beaufort,NC,14180.216354225231,2007,37013.0,46702.0
beaufort,NC,16526.810658225346,2008,37013.0,47297.0
beaufort,NC,17918.295453862804,2009,37013.0,45993.0
beaufort,NC,18433.67036272536,2010,37013.0,47185.0
beaufort,NC,21506.87915658795,2011,37013.0,47392.0
beaufort,NC,23043.170051812842,2012,37013.0,47542.0
beaufort,NC,,2013,37013.0,47548.0
beaufort,NC,,2014,37013.0,47554.0
beaufort,NC,,2015,37013.0,47561.0
beaufort,SC,,2003,45013.0,132439.0
beaufort,SC,,2004,45013.0,133883.0
beaufort,SC,,2005,45013.0,139333.0
beaufort,SC,27947.02902580145,2006,45013.0,147213.0
beaufort,SC,29989.754073314227,2007,45013.0,151411.0
beaufort,SC,32565.457910589204,2008,45013.0,156399.0
beaufort,SC,35096.441224088965,2009,45013.0,147799.0
beaufort,SC,37106.94781136362,2010,45013.0,155550.0
beaufort,SC,38085.594780226165,2011,45013.0,159048.0
beaufort,SC,39764.573816363634,2012,45013.0,162316.0
beaufort,SC,,2013,45013.0,165351.0
beaufort,SC,,2014,45013.0,168386.0
beaufort,SC,,2015,45013.0,171420.0
beauregard,LA,,2003,22011.0,33603.0
beauregard,LA,,2004,22011.0,34012.0
beauregard,LA,,2005,22011.0,34264.0
beauregard,LA,5257.439651862531,2006,22011.0,34510.0
beauregard,LA,5897.396665087553,2007,22011.0,34623.0
beauregard,LA,6892.02722281257,2008,22011.0,34893.0
beauregard,LA,9384.884790225084,2009,22011.0,34828.0
beauregard,LA,11963.268468862649,2010,22011.0,35000.0
beauregard,LA,13482.9200590877,2011,22011.0,35328.0
beauregard,LA,14389.204588162713,2012,22011.0,35662.0
beauregard,LA,,2013,22011.0,35861.0
beauregard,LA,,2014,22011.0,36060.0
beauregard,LA,,2015,22011.0,36259.0
beaver,OK,,2003,40007.0,5531.0
beaver,OK,,2004,40007.0,5464.0
beaver,OK,,2005,40007.0,5422.0
beaver,OK,349.98269999999917,2006,40007.0,5514.0
beaver,OK,444.50553749999915,2007,40007.0,5571.0
beaver,OK,526.952024999999,2008,40007.0,5521.0
beaver,OK,493.440749999999,2009,40007.0,5311.0
beaver,OK,613.9448999999997,2010,40007.0,5564.0
beaver,OK,830.680065000002,2011,40007.0,5586.0
beaver,OK,861.6956400000023,2012,40007.0,5587.0
beaver,OK,,2013,40007.0,5568.0
beaver,OK,,2014,40007.0,5549.0
beaver,OK,,2015,40007.0,5530.0
beaver,PA,,2003,42007.0,179015.0
beaver,PA,,2004,42007.0,178120.0
beaver,PA,,2005,42007.0,175471.0
beaver,PA,49329.14225644086,2006,42007.0,173259.0
beaver,PA,56609.7967716787,2007,42007.0,172161.0
beaver,PA,58980.1503015412,2008,42007.0,171336.0
beaver,PA,61690.140828115764,2009,42007.0,173277.0
beaver,PA,64101.56755811486,2010,42007.0,171569.0
beaver,PA,67823.12684857762,2011,42007.0,171027.0
beaver,PA,71056.70690355256,2012,42007.0,170614.0
beaver,PA,,2013,42007.0,170338.0
beaver,PA,,2014,42007.0,170062.0
beaver,PA,,2015,42007.0,169785.0
beaver,UT,,2003,49001.0,6075.0
beaver,UT,,2004,49001.0,6089.0
beaver,UT,,2005,49001.0,6087.0
beaver,UT,1844.9267702250052,2006,49001.0,6281.0
beaver,UT,2023.9426875000033,2007,49001.0,6266.0
beaver,UT,2123.6494654500016,2008,49001.0,6413.0
beaver,UT,2127.5523904499987,2009,49001.0,6139.0
beaver,UT,2100.023475000003,2010,49001.0,6431.0
beaver,UT,2481.090221362509,2011,49001.0,6495.0
beaver,UT,2987.2720425000102,2012,49001.0,6527.0
beaver,UT,,2013,49001.0,6505.0
beaver,UT,,2014,49001.0,6483.0
beaver,UT,,2015,49001.0,6461.0
beaverhead,MT,,2003,30001.0,8946.0
beaverhead,MT,,2004,30001.0,8824.0
beaverhead,MT,,2005,30001.0,8772.0
beaverhead,MT,1804.279275,2006,30001.0,9012.0
beaverhead,MT,1586.2674750000022,2007,30001.0,9028.0
beaverhead,MT,1389.8817750000023,2008,30001.0,9166.0
beaverhead,MT,1491.9440250000025,2009,30001.0,8887.0
beaverhead,MT,1887.2185425000027,2010,30001.0,9132.0
beaverhead,MT,2008.949302500004,2011,30001.0,9170.0
beaverhead,MT,2283.483641362507,2012,30001.0,9228.0
beaverhead,MT,,2013,30001.0,9249.0
beaverhead,MT,,2014,30001.0,9270.0
beaverhead,MT,,2015,30001.0,9291.0
becker,MN,,2003,27005.0,31308.0
becker,MN,,2004,27005.0,31683.0
becker,MN,,2005,27005.0,31553.0
becker,MN,3233.534999087488,2006,27005.0,32057.0
becker,MN,3783.8924488999874,2007,27005.0,32142.0
becker,MN,4421.986390762519,2008,27005.0,32244.0
becker,MN,4863.04403636256,2009,27005.0,31832.0
becker,MN,5678.229315000122,2010,27005.0,32274.0
becker,MN,7131.01972522521,2011,27005.0,32422.0
becker,MN,7339.780834087677,2012,27005.0,32600.0
becker,MN,,2013,27005.0,32779.0
becker,MN,,2014,27005.0,32958.0
becker,MN,,2015,27005.0,33138.0
beckham,OK,,2003,40009.0,19331.0
